"Signatura";"Cod. Estado";"Estado";"Cod. Categoria";"Categoría";"Nombre";"Cod. Provincia";"Provincia";"Cod. Municipio";"Municipio";"Comarca";"CP";"Dirección";"Cod. Tipo Via";"Tipo Via";"Via";"Número";"Email";"Web";"Cod. Grupo";"Grupo";"Cod. Modalidad";"Modalidad";"Habitaciones";"Plazas";"Cod. Cadena";"Cadena";"Fecha Alta";"Fecha Baja";"Periodo";"Días periodo";
"CV H00100 V";"A";"ALTA";"0";"PENSIÓN";"VENTA PILAR";"46";"VALÈNCIA";"077";"BUÑOL";"LA HOYA DE BUÑOL";"46360";"AVENIDA PEREZ GALDOS, 5";"AV";"AVENIDA";"PEREZ GALDOS";"5"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"22";"51";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/08/1948"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01083 V";"A";"ALTA";"1";"1 ESTRELLA";"AILA II BOUTIQUE HOTEL BY SINGULARSTAYS";"46";"VALÈNCIA";"078";"BURJASSOT";"L'HORTA NORD";"46100";"CALLE FERMIN GALAN Y GARCIA HDEZ., 72";"C";"CALLE";"FERMIN GALAN Y GARCIA HDEZ.";"72"; ; ;"H";"HOTEL";"H";"HOTEL";"24";"41";"TRA";"TRAPEMAR";"21/01/1994"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01544 V";"A";"ALTA";"3";"3 ESTRELLAS";"LOOP HOMES TOWER BURJASSOT";"46";"VALÈNCIA";"078";"BURJASSOT";"L'HORTA NORD";"46100";"CALLE CANALETA, 1";"C";"CALLE";"CANALETA";"1";"ajromero@accm365.com";"http://www.loopinghostels.com";"H";"HOTEL";"H";"HOTEL";"105";"144";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/08/2024"; ;"01/07 - 31/08";"De Lunes a Domingo"
"CV H01561 V";"A";"ALTA";"2";"2 ESTRELLAS";"YUGO VALENCIA ARC";"46";"VALÈNCIA";"078";"BURJASSOT";"L'HORTA NORD";"46100";"CALLE RACO DELS PINS, 1";"C";"CALLE";"RACO DELS PINS";"1"; ; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"513";"612";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/10/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01163 V";"A";"ALTA";"4";"4 ESTRELLAS";"AGH CANET";"46";"VALÈNCIA";"082";"CANET D'EN BERENGUER";"EL CAMP DE MORVEDRE";"46529";"CALLE MARE NOSTRUM 75 - PLAYA CANET, 75";"C";"CALLE";"MARE NOSTRUM 75 - PLAYA CANET";"75";"reservas@aghcanet.com";"https://www.eventosagh.com";"H";"HOTEL";"H";"HOTEL";"147";"296";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/05/2002"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00446 V";"A";"ALTA";"2";"2 ESTRELLAS";"CHISPA";"46";"VALÈNCIA";"082";"CANET D'EN BERENGUER";"EL CAMP DE MORVEDRE";"46529";"PASEO 9 D'OCTUBRE, 27";"PA";"PASEO";"9 D'OCTUBRE";"27";"info@hotelchispa.com";"http://www.hotelchispa.com";"H";"HOTEL";"H";"HOTEL";"14";"29";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/09/1965"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01118 V";"A";"ALTA";"3";"3 ESTRELLAS";"PLAYA CANET DE BERENGUER";"46";"VALÈNCIA";"082";"CANET D'EN BERENGUER";"EL CAMP DE MORVEDRE";"46529";"AVENIDA NUEVE DE OCTUBRE  (FRENTE CLUB NAUTICO), S/N";"AV";"AVENIDA";"NUEVE DE OCTUBRE  (FRENTE CLUB NAUTICO)";"S/N";"info@hotelplayacanet.com";"http://www.hotelplyacanet.com";"H";"HOTEL";"H";"HOTEL";"39";"78";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/02/1999"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01510 V";"A";"ALTA";"3";"3 ESTRELLAS";"CITY EXPRESS SAN FERNANDO CARCAIXENT";"46";"VALÈNCIA";"083";"CARCAIXENT";"LA RIBERA ALTA";"46740";"CARRETERA CARCAIXENT-ALZIRA, 2";"CR";"CARRETERA";"CARCAIXENT-ALZIRA";"2";"hotelcarcaixent@domus-hoteles.es";"http://www.hotelcityexpresscarcaixent.com";"H";"HOTEL";"H";"HOTEL";"39";"78";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/06/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01484 V";"A";"ALTA";"4";"4 ESTRELLAS";"LA GALIANA GOLF RESORT";"46";"VALÈNCIA";"083";"CARCAIXENT";"LA RIBERA ALTA";"46792";"CARRETERA ALZIRA-TAVERNES DE VALLDIGNA CV-50 KM 11, S/N";"CR";"CARRETERA";"ALZIRA-TAVERNES DE VALLDIGNA CV-50 KM 11";"S/N";"davidb@lagalianagolf.com";"http://www.lagalianagolfresort.com";"H";"HOTEL";"H";"HOTEL";"48";"96";"NCD";"NO PERTENECE A NINGUNA CADENA";"28/04/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01271 V";"A";"ALTA";"2";"2 ESTRELLAS";"CIUTAT DE CARLET";"46";"VALÈNCIA";"085";"CARLET";"LA RIBERA ALTA";"46240";"CARRETERA CRUZ NEGRA, 48";"CR";"CARRETERA";"CRUZ NEGRA";"48";"info@hotelciutatdecarlet.es";"www.hotelciutatdecarlet.es";"H";"HOTEL";"H";"HOTEL";"21";"42";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/09/2008"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00929 V";"A";"ALTA";"1";"1 ESTRELLA";"VERA";"46";"VALÈNCIA";"085";"CARLET";"LA RIBERA ALTA";"46240";"CARRETERA CRUZ NEGRA, 50";"CR";"CARRETERA";"CRUZ NEGRA";"50";"hostalvera@jazzfree.com"; ;"HS";"HOSTAL";"HS";"HOSTAL";"13";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/06/1978"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01259 V";"A";"ALTA";"0";"PENSIÓN";"PENSION CARRICOLA";"46";"VALÈNCIA";"086";"CARRÍCOLA";"LA VALL D'ALBAIDA";"46869";"CALLE EL BOT, 4";"C";"CALLE";"EL BOT";"4";"hostalcarricola@comarcasyturismo.com";"https://www.carricola.es/es/pagina/hostal-restaurant-carricola";"P";"PENSIÓN";"P";"PENSIÓN";"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/12/2007"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01592 V";"A";"ALTA"; ; ;"DANI";"46";"VALÈNCIA";"089";"CASINOS";"EL CAMP DE TURIA";"46717";"CALLE SANTA URSULA, 18";"C";"CALLE";"SANTA URSULA";"18";"danimurguim2672000@gmail.com";"http://www.casaruralroa.com";"P";"PENSIÓN"; ; ;"5";"7";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/05/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01044 V";"A";"ALTA";"0";"PENSIÓN";"LUCIA";"46";"VALÈNCIA";"089";"CASINOS";"EL CAMP DE TURIA";"46171";"AVENIDA PEDRALBA, 5";"AV";"AVENIDA";"PEDRALBA";"5"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"5";"9";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/04/1990"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01600 V";"A";"ALTA"; ; ;"NIU";"46";"VALÈNCIA";"089";"CASINOS";"EL CAMP DE TURIA";"46171";"PLAZA JUAN ROCHER, 1";"PL";"PLAZA";"JUAN ROCHER";"1";"jesusmurguialbir@gmail.com"; ;"P";"PENSIÓN"; ; ;"8";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"17/07/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01238 V";"A";"ALTA";"0";"PENSIÓN";"BENICADELL";"46";"VALÈNCIA";"090";"CASTELLÓ DE RUGAT";"LA VALL D'ALBAIDA";"46841";"AVENIDA CAMÍ REAL, S/N";"AV";"AVENIDA";"CAMÍ REAL";"S/N"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"4";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/05/2006"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01169 V";"A";"ALTA";"3";"3 ESTRELLAS";"VIA VALENTIA";"46";"VALÈNCIA";"094";"CATARROJA";"L'HORTA SUD";"46470";"AVENIDA CAMI DEL PORT, S/N";"AV";"AVENIDA";"CAMI DEL PORT";"S/N";"reservas@viavalentia.com";"http://www.viavalentia.com";"H";"HOTEL";"H";"HOTEL";"64";"115";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/09/2002"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01283 V";"A";"ALTA";"4";"4 ESTRELLAS";"CONFLUENT HEALT RESORT";"46";"VALÈNCIA";"097";"COFRENTES";"EL VALLE DE COFRENTES-AYORA";"46625";"POLÍGONO POBLADO DE BASTA, S/N";"PO";"POLÍGONO";"POBLADO DE BASTA";"S/N";"etomas_cofrentes@balneario.com";"http://www.balneario.com";"H";"HOTEL";"HB";"HOTEL-BALNEARIO";"51";"104";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/04/2009"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00027 V";"A";"ALTA";"3";"3 ESTRELLAS";"HERVIDEROS DE COFRENTES";"46";"VALÈNCIA";"097";"COFRENTES";"EL VALLE DE COFRENTES-AYORA";"46625";"PASAJE BALNEARIO DE COFRENTES, S/N";"PS";"PASAJE";"BALNEARIO DE COFRENTES";"S/N";"reservascofrentes@balneario.com";"http://www.balneario.com/cofrentes";"H";"HOTEL";"HB";"HOTEL-BALNEARIO";"276";"559";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/01/1933"; ;"01/02 - 21/12";"De Lunes a Domingo"
"CV H01082 V";"A";"ALTA";"0";"PENSIÓN";"TORRALBA";"46";"VALÈNCIA";"097";"COFRENTES";"EL VALLE DE COFRENTES-AYORA";"46625";"CALLE SANTA ANA, 3";"C";"CALLE";"SANTA ANA";"3";"rtorral@teleline.es"; ;"P";"PENSIÓN"; ; ;"10";"19";"NCD";"NO PERTENECE A NINGUNA CADENA";"28/02/1994"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01313 V";"A";"ALTA";"0";"PENSIÓN";"EL RINCON DE CORTES";"46";"VALÈNCIA";"099";"CORTES DE PALLÁS";"EL VALLE DE COFRENTES-AYORA";"46199";"CALLE LOS PASOS, 1";"C";"CALLE";"LOS PASOS";"1";"hostalchema@gamil.com";"http://www.restaurantechema.es/";"P";"PENSIÓN";"P";"PENSIÓN";"9";"18";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/09/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01028 V";"A";"ALTA";"0";"PENSIÓN";"FORTUNATO II";"46";"VALÈNCIA";"099";"CORTES DE PALLÁS";"EL VALLE DE COFRENTES-AYORA";"46199";"CALLE DE LA CONSTITUCION, 22";"C";"CALLE";"DE LA CONSTITUCION";"22";"beca_perez@hotmail.com"; ;"P";"PENSIÓN";"P";"PENSIÓN";"5";"9";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/06/1988"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01236 V";"A";"ALTA";"4";"4 ESTRELLAS";"XON'S VALENCIA";"46";"VALÈNCIA";"102";"QUART DE POBLET";"L'HORTA OEST";"46930";"AVENIDA COMARQUES DEL PAIS VALENCIA, 151";"AV";"AVENIDA";"COMARQUES DEL PAIS VALENCIA";"151";"valencia@xonshotels.com";"http://www.xonshotels.com";"H";"HOTEL";"H";"HOTEL";"125";"252";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/05/2006"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01108 V";"A";"ALTA";"1";"1 ESTRELLA";"ACUAMAR PLAYAMAR";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"AVENIDA BLASCO IBAÑEZ, 9";"AV";"AVENIDA";"BLASCO IBAÑEZ";"9";"info@hostalplayamar.es";"http://www.hostalplayamar.es";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"11";"19";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/10/1996"; ;"15/03 - 30/09";"De Lunes a Domingo"
"CV H01465 V";"A";"ALTA"; ; ;"BLAU CAFE I HABITACIONS";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"PASEO DOCTOR ALEMANY, 21";"PA";"PASEO";"DOCTOR ALEMANY";"21";"info@blaucullera.com";"https://blaucullera.com";"P";"PENSIÓN"; ; ;"3";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/08/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01010 V";"A";"ALTA";"2";"2 ESTRELLAS";"CARABELA II";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"AVENIDA PAIS VALENCIANO, 49";"AV";"AVENIDA";"PAIS VALENCIANO";"49";"info@hotelcarabela2.com";"http://www.hotelcarabela2.com/";"H";"HOTEL";"H";"HOTEL";"15";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/05/1986"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01133 V";"A";"ALTA";"0";"PENSIÓN";"CARMEN HABITACIONES";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"AVENIDA BLASCO IBAÑEZ, 8";"AV";"AVENIDA";"BLASCO IBAÑEZ";"8";"pensioncarmen@cgts.net";"http://www.pensioncarmen.com";"P";"PENSIÓN";"P";"PENSIÓN";"4";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/05/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00654 V";"A";"ALTA";"0";"PENSIÓN";"CASTELLANA";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"CALLE CAMINAS DELS HOMENS, 13";"C";"CALLE";"CAMINAS DELS HOMENS";"13"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"7";"17";"NCD";"NO PERTENECE A NINGUNA CADENA";"07/01/1970"; ;"01/06 - 30/09";"De Lunes a Domingo"
"CV H00824 V";"A";"ALTA";"3";"3 ESTRELLAS";"CHALET, EL";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46408";"CALLE JOAQUIN RODRIGO VIDRE, 7";"C";"CALLE";"JOAQUIN RODRIGO VIDRE";"7";"info@holelelchalet.com"; ;"H";"HOTEL";"H";"HOTEL";"21";"33";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/06/1975"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00838 V";"A";"ALTA";"1";"1 ESTRELLA";"CORDOBES,EL";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"CARRETERA DEL ESTANY, S.N";"CR";"CARRETERA";"DEL ESTANY";"S.N"; ; ;"HS";"HOSTAL";"HS";"HOSTAL";"15";"30";"NCD";"NO PERTENECE A NINGUNA CADENA";"20/01/1975"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01192 V";"A";"ALTA";"2";"2 ESTRELLAS";"COSTA SAN ANTONIO";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"CALLE CHURRUCA (RELLANO S. ANTONIO SUBIDA CASTILLO 1º), 18";"C";"CALLE";"CHURRUCA (RELLANO S. ANTONIO SUBIDA CASTILLO 1º)";"18";"info@hotelcostasanantonio.com";"http://www.hotelcostasanantonio.com";"H";"HOTEL";"H";"HOTEL";"18";"34";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/02/2004"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01298 V";"A";"ALTA";"4";"4 ESTRELLAS";"CULLERA HOLIDAY";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"AVENIDA DEL RACO, 27";"AV";"AVENIDA";"DEL RACO";"27";"reservas@culleraholiday.com";"http://www.culleraholiday.com";"H";"HOTEL";"H";"HOTEL";"126";"254";"NCD";"NO PERTENECE A NINGUNA CADENA";"01/04/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01138 V";"A";"ALTA";"3";"3 ESTRELLAS";"IMPERIAL";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"CALLE RELLANO SAN ANTONIO, 4";"C";"CALLE";"RELLANO SAN ANTONIO";"4";"reservas@elhotelimperial.es";"https://elhotelimperial.es/es";"H";"HOTEL";"H";"HOTEL";"34";"64";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/09/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00923 V";"A";"ALTA";"2";"2 ESTRELLAS";"IMPERIAL II";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"CALLE RELLANO S. ANTONIO, 2";"C";"CALLE";"RELLANO S. ANTONIO";"2";"info@hotel-imperial.es";"http://www.hotel-imperial.es";"H";"HOTEL";"H";"HOTEL";"35";"68";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/12/1977"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00891 V";"A";"ALTA";"2";"2 ESTRELLAS";"L'ESCALA";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46408";"CALLE MARQUÉS DE LA ROMANA, 4";"C";"CALLE";"MARQUÉS DE LA ROMANA";"4"; ; ;"H";"HOTEL";"H";"HOTEL";"34";"59";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/01/1977"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00951 V";"A";"ALTA";"2";"2 ESTRELLAS";"LA REINA";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"AVENIDA PAIS VALENCIA (ZONA SAN ANTONIO), 59";"AV";"AVENIDA";"PAIS VALENCIA (ZONA SAN ANTONIO)";"59"; ; ;"H";"HOTEL";"H";"HOTEL";"10";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"12/12/1980"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01204 V";"A";"ALTA";"1";"1 ESTRELLA";"LIBERTADOR";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"CALLE MAESTRO SERRANO, 2";"C";"CALLE";"MAESTRO SERRANO";"2"; ; ;"H";"HOTEL";"H";"HOTEL";"11";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/07/2004"; ;"01/06 - 30/09";"De Lunes a Domingo"
"CV H00416 V";"A";"ALTA";"2";"2 ESTRELLAS";"LUNA DE GAVIN";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"CALLE CABAÑAL, 5";"C";"CALLE";"CABAÑAL";"5";"hola@hotellunadegavin.com";"https://hotellunadegavin.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"12";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/05/1974"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01123 V";"A";"ALTA";"4";"4 ESTRELLAS";"SANTAMARTA";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"AVENIDA DEL RACÓ, 52";"AV";"AVENIDA";"DEL RACÓ";"52";"dirección.santamarta@torsehoteles.com";"www.torsehoteles.com";"H";"HOTEL";"H";"HOTEL";"199";"400";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/09/1999"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00044 V";"A";"ALTA";"3";"3 ESTRELLAS";"SICANIA";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46400";"CARRETERA DEL FARO-PLAYA DEL RACO, S/N";"CR";"CARRETERA";"DEL FARO-PLAYA DEL RACO";"S/N";"hotelsicania@hotelsicania.com";"http://www.hotelsicania.com";"H";"HOTEL";"H";"HOTEL";"116";"220";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/04/1961"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01048 V";"A";"ALTA";"1";"1 ESTRELLA";"THE CORNER OF DREAMS";"46";"VALÈNCIA";"105";"CULLERA";"LA RIBERA BAIXA";"46408";"CALLE JOAQUIN RODRIGO VIDRE, 1";"C";"CALLE";"JOAQUIN RODRIGO VIDRE";"1";"thecornerofdreams.cullera@gmail.com"; ;"H";"HOTEL";"H";"HOTEL";"9";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"07/01/1991"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01286 V";"A";"ALTA";"1";"1 ESTRELLA";"FIDEL";"46";"VALÈNCIA";"108";"CHERA";"LA PLANA DE UTIEL-REQUENA";"46350";"CALLE DE LA FUENTE, 58";"C";"CALLE";"DE LA FUENTE";"58";"hfidelchera@gmail.com";"hostalfidel.es";"HS";"HOSTAL";"HS";"HOSTAL";"19";"46";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/07/2009"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01215 V";"A";"ALTA";"2";"2 ESTRELLAS";"CASA TORRIJOS";"46";"VALÈNCIA";"109";"CHESTE";"LA HOYA DE BUÑOL";"46380";"POLÍGONO CASTILLA "AREA DE SERVICIOS", 2-6";"PO";"POLÍGONO";"CASTILLA "AREA DE SERVICIOS"";"2-6";"reservas@hoteltorrijos.com";"http://www.hoteltorrijos.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"60";"68";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/12/2004"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00536 V";"A";"ALTA";"0";"PENSIÓN";"PUERTA DEL SOL";"46";"VALÈNCIA";"109";"CHESTE";"LA HOYA DE BUÑOL";"46380";"CALLE CHIVA, 2";"C";"CALLE";"CHIVA";"2"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"5";"9";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/06/1967"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00878 V";"A";"ALTA";"0";"PENSIÓN";"GARCIA";"46";"VALÈNCIA";"110";"XIRIVELLA";"L'HORTA OEST";"46950";"CALLE RAMON Y CAJAL, 11";"C";"CALLE";"RAMON Y CAJAL";"11"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"4";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/01/1977"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00486 V";"A";"ALTA";"0";"PENSIÓN";"ALARCON";"46";"VALÈNCIA";"111";"CHIVA";"LA HOYA DE BUÑOL";"46370";"AVENIDA ANTIGUO REINO DE VALENCIA, 4";"AV";"AVENIDA";"ANTIGUO REINO DE VALENCIA";"4"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"16";"32";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/05/1966"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00763 V";"A";"ALTA";"3";"3 ESTRELLAS";"CARRETA, LA";"46";"VALÈNCIA";"111";"CHIVA";"LA HOYA DE BUÑOL";"46370";"CARRETERA  NACIONAL III, KM334";"CR";"CARRETERA";"NACIONAL III";"KM334";"reservas@hotel-lacarreta.com";"http://www.hotel-lacarreta.com";"H";"HOTEL";"H";"HOTEL";"80";"160";"NCD";"NO PERTENECE A NINGUNA CADENA";"14/03/1972"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01161 V";"A";"ALTA";"3";"3 ESTRELLAS";"IGNACIO";"46";"VALÈNCIA";"111";"CHIVA";"LA HOYA DE BUÑOL";"46370";"CARRETERA MADRID-VALENCIA, KM.311";"CR";"CARRETERA";"MADRID-VALENCIA";"KM.311";"info@hotelignacio.com";"http://www.hotelignacio.com";"H";"HOTEL";"H";"HOTEL";"30";"59";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/02/2002"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01067 V";"A";"ALTA";"1";"1 ESTRELLA";"LA ORZA";"46";"VALÈNCIA";"111";"CHIVA";"LA HOYA DE BUÑOL";"46370";"AVENIDA DR. CORACHAN, S/N";"AV";"AVENIDA";"DR. CORACHAN";"S/N"; ; ;"H";"HOTEL";"H";"HOTEL";"22";"42";"NCD";"NO PERTENECE A NINGUNA CADENA";"23/10/1992"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01104 V";"A";"ALTA";"1";"1 ESTRELLA";"EL POZO";"46";"VALÈNCIA";"112";"CHULILLA";"LOS SERRANOS";"46167";"CALLE ARRABAL, 7";"C";"CALLE";"ARRABAL";"7";"info@hostalelpozo.com";"http://www.hostalelpozo.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"5";"9";"NCD";"NO PERTENECE A NINGUNA CADENA";"04/06/1996"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00429 V";"A";"ALTA";"1";"1 ESTRELLA";"BALNEARIO DE VERCHE";"46";"VALÈNCIA";"114";"DOMEÑO";"LOS SERRANOS";"46175";"CARRETERA VALENCIA-ADEMUZ, KM 56.5";"CR";"CARRETERA";"VALENCIA-ADEMUZ, KM 56.5"; ;"infoverche@balnearioverche.com";"http://www.balnearioverche.com";"H";"HOTEL";"H";"HOTEL";"29";"57";"NCD";"NO PERTENECE A NINGUNA CADENA";"11/02/1965"; ;"15/02 - 15/12";"De Lunes a Domingo"
"CV H01162 V";"A";"ALTA";"1";"1 ESTRELLA";"DEL OLIVAR";"46";"VALÈNCIA";"115";"DOS AGUAS";"LA HOYA DE BUÑOL";"46198";"PARTIDA PARIDERA ROYA, S/N";"PD";"PARTIDA";"PARIDERA ROYA";"S/N"; ; ;"HS";"HOSTAL";"HS";"HOSTAL";"16";"31";"NCD";"NO PERTENECE A NINGUNA CADENA";"08/05/2002"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01092 V";"A";"ALTA";"1";"1 ESTRELLA";"LEPANTO";"46";"VALÈNCIA";"115";"DOS AGUAS";"LA HOYA DE BUÑOL";"46198";"AVENIDA LEPANTO, 12";"AV";"AVENIDA";"LEPANTO";"12"; ; ;"HS";"HOSTAL";"HS";"HOSTAL";"9";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/09/1994"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01134 V";"A";"ALTA";"3";"3 ESTRELLAS";"IRIS";"46";"VALÈNCIA";"116";"L'ELIANA";"EL CAMP DE TURIA";"46183";"CALLE SANCHIS BERGON, 16";"C";"CALLE";"SANCHIS BERGON";"16";"hoteliris@yahoo.es";"http://www.hoteliris.info";"H";"HOTEL";"H";"HOTEL";"11";"19";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/06/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
